population_slot,disposition,status_url,published_at,source_author_handle,relationship,recovered_from,posted_urls,mentions,hashtags,mission_signals,mission_signal_evidence,classification_input_digest,access_time_replies,access_time_reposts,access_time_likes,access_time_bookmarks,access_time_views,note
RECOVERED-0259,recovered-public-interface,https://x.com/NYCArtC/status/1060948255822016512,2018-11-09T17:32:30.000Z,@NYCArtC,coalition-account-reply,search-authored-2018-01-01-2019-01-01,https://t.co/0pp9O75eln -> http://fairrentnyc.com,@NYCArtC | @dennerdenner | @ArtistStudioAP | @NYCCouncil | @ydanis | @StephenLevin33,#PassSBJSA | #SaveNYCSpaces,fair-rent-nyc | save-nyc-spaces,fair-rent-nyc:source-post-body:commercial rent stabilization || save-nyc-spaces:source-post-body:#SaveNYCSpaces,df26c1765c6ad5f6b2be279cb5b1be40b0c2940d40af2c66c00cd888d6063f06,1,4,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0260,recovered-public-interface,https://x.com/NYCArtC/status/1083749738665656320,2019-01-11T15:37:27.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/f9wPOS0hDu -> https://nytimes.com/2019/01/10/arts/upright-citizens-brigade-closing-east-village.html%E2%80%A6 || https://t.co/E0mzhMW9tj -> http://gothamist.com/2018/12/12/cornelia_street_cafe_closing.php%E2%80%A6,@NYCArtC | @BrianLehrer | @NYCMayor,#FairRentNYC,fair-rent-nyc,fair-rent-nyc:source-post-body:commercial rent stabilization,292682590ec0fcdbb5675053b5e8571fcd33bf541b0c53bc98ab0f5ae84768b1,0,2,6,0,0,Shared-account human authorship is not assigned.
RECOVERED-0261,recovered-public-interface,https://x.com/NYCArtC/status/1090767973596516358,2019-01-31T00:25:25.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/hiyqbVaDhq -> https://nytimes.com/2019/01/25/nyregion/half-king-nyc-closing.html%E2%80%A6,@NYCArtC,#SaveNYCSpaces | #FairRentNYC,fair-rent-nyc | save-nyc-spaces,fair-rent-nyc:source-post-body:commercial rent stabilization || save-nyc-spaces:source-post-body:#SaveNYCSpaces,876a5b15ee82b045326ee76bc1352208d09d5b6357080370c2535f72b02f920a,0,2,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0262,recovered-public-interface,https://x.com/NYCArtC/status/1093200337647865856,2019-02-06T17:30:45.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/dmSLKL0L9R -> https://facebook.com/events/790581997948463/%E2%80%A6 || https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC | @NYCCouncil,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:M.A.R.C.H.,c21f21fe470e3cc4560591d8e0333dec34e1189261cc093729779efd4d78efbe,0,15,13,0,0,Shared-account human authorship is not assigned.
RECOVERED-0263,recovered-public-interface,https://x.com/NYCArtC/status/1093498110234451969,2019-02-07T13:14:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3DYRX -> https://talksnotraids.com,@NYCArtC | @NYCCouncil | @StephenLevin33,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,4f0c02aa218fcb2b476aae5a343045339646f3f5cac906510425165d4e728359,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0264,recovered-public-interface,https://x.com/NYCArtC/status/1093589462259589120,2019-02-07T19:17:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/dmSLKL0L9R -> https://facebook.com/events/790581997948463/%E2%80%A6 || https://t.co/mkVi1LyCxA -> http://talksnotraids.com,@NYCArtC | @NYCCouncil,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,b4e579f6e1e2b7fb513ccfaa65d428db3e9c8a7b1e62ccc63e6db0a6de7eb1a6,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0265,recovered-public-interface,https://x.com/NYCArtC/status/1093869809584898048,2019-02-08T13:51:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3DYRX -> https://talksnotraids.com,@NYCArtC | @NYCCouncil | @CMReynoso34,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,2995e54cb9059bf7675d3553ba2caebc3b9aa8fc5c23ee659ffd63b3c2fe9b74,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0266,recovered-public-interface,https://x.com/NYCArtC/status/1093970724556029959,2019-02-08T20:32:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/dmSLKL0L9R -> https://facebook.com/events/790581997948463/%E2%80%A6 || https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,b88e6a2ef46c69503bb7d32be9853dde0aa64b0bc3d0b3583c05a978f4f16d77,0,3,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0267,recovered-public-interface,https://x.com/NYCArtC/status/1094341165523050496,2019-02-09T21:04:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/dmSLKL0L9R -> https://facebook.com/events/790581997948463/%E2%80%A6 || https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC | @TheSilentBarn | @MikeWashLaw,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,d7c28aa36e1d5efad82ed7f7c2900d746f254da103d5a33d61cc5d24dcd81857,0,2,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0268,recovered-public-interface,https://x.com/NYCArtC/status/1094575073082650625,2019-02-10T12:33:28.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,https://t.co/dmSLKL0L9R -> https://facebook.com/events/790581997948463/%E2%80%A6 || https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC | @nopolicingsex | @riseandresistny | @ReclaimPrideNYC | @NYCCouncil,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:M.A.R.C.H.,10cb7df3f6c5fc727929d41885e9a447ba44a9d9ab79d05f864f393629342237,0,3,5,0,0,Shared-account human authorship is not assigned.
RECOVERED-0269,recovered-public-interface,https://x.com/NYCArtC/status/1094619367432699911,2019-02-10T15:29:28.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3mo0p -> https://talksnotraids.com || https://t.co/dmSLKL0L9R -> https://facebook.com/events/790581997948463/%E2%80%A6,@NYCArtC | @NYCCouncil,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:M.A.R.C.H.,bbaecba2097b0628d89fcc01603d9fcfde3d23a066c6463325d8745840fd83c9,0,1,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0270,recovered-public-interface,https://x.com/NYCArtC/status/1094641141725589504,2019-02-10T16:56:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/dmSLKKJ9Lh -> https://facebook.com/events/790581997948463/%E2%80%A6 || https://t.co/UmqSq3DYRX -> https://talksnotraids.com,@NYCArtC,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,ca8b6716c0f5f2f1843219fbbf5e71a4f028186992c9e8421d9c1fd7d3458fa9,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0271,recovered-public-interface,https://x.com/NYCArtC/status/1094760679427338245,2019-02-11T00:51:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3DYRX -> https://talksnotraids.com,@NYCArtC | @NYCCouncil | @CarlinaRivera,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,bbc1074f82ae7e8c46a1259b14f795ce9d18b09a95e06bc6b0c95858658a36bb,0,1,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0272,recovered-public-interface,https://x.com/NYCArtC/status/1094944141287411719,2019-02-11T13:00:01.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/EkNrWFevB2 -> http://facebook.com/events/7905819 || https://t.co/mkVi1LQdp8 -> http://talksnotraids.com,@NYCArtC,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,335825f9d5e46a9d4ff81fd094aa85b4adba836127c28aafa5b2a910909141ff,0,3,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0273,recovered-public-interface,https://x.com/NYCArtC/status/1094991121393111040,2019-02-11T16:06:41.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/mkVi1LyCxA -> http://talksnotraids.com,@NYCArtC | @StephenLevin33,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:MARCH Raids,a56cf2198a399c85a7c3b43c6f29401561105fd0402338da4d98712ad4a89da0,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0274,recovered-public-interface,https://x.com/NYCArtC/status/1095001374658625536,2019-02-11T16:47:26.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC | @odetobabel,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:M.A.R.C.H.,4f13b44bb9a3d376c6d1716742f6ee2326189acc98026d9bce39c5a6e542e2bd,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0275,recovered-public-interface,https://x.com/NYCArtC/status/1095440554920427520,2019-02-12T21:52:35.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3mo0p -> https://talksnotraids.com || https://t.co/Hu55lBexLT -> http://gothamist.com/2019/02/12/march_nightlife_raids_city_council.php,@NYCArtC | @Gothamist | @NYCCouncil,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:MARCH Raids,82e1f7e062ed09e4cf130d2bb1de51f844b9c8b6d8d7d44d2e38c2c94c434d0c,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0276,recovered-public-interface,https://x.com/NYCArtC/status/1095843926211219456,2019-02-14T00:35:26.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/JG13mBl7VD -> https://facebook.com/events/149896349250651/%E2%80%A6,@NYCArtC,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,0fcdc2554c076e6266bcab173891fea2ddd24c5d87a2c6c3332cc2ac966a16f7,0,0,0,0,0,Shared-account human authorship is not assigned.
RECOVERED-0277,recovered-public-interface,https://x.com/NYCArtC/status/1096465405915344897,2019-02-15T17:44:58.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,https://t.co/JG13mBl7VD -> https://facebook.com/events/149896349250651/%E2%80%A6,@NYCArtC | @nopolicingsex | @TheOUTFront,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,1d3aacfb31c4498cd85d15e210bbb09a08b1421891e0a1567778801f3dbed7c0,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0278,recovered-public-interface,https://x.com/NYCArtC/status/1096516485378379776,2019-02-15T21:07:57.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/JG13mBl7VD -> https://facebook.com/events/149896349250651/%E2%80%A6,@NYCArtC,#TalksNotRaids | #FairRent | #SaveNYCSpaces,save-nyc-spaces | talks-not-raids,save-nyc-spaces:source-post-body:#SaveNYCSpaces || talks-not-raids:source-post-body:#TalksNotRaids,7af743b840ebd802f451b6f7d672e96bce3f2b1f0800274e5fff400503f7a965,0,2,5,0,0,Shared-account human authorship is not assigned.
RECOVERED-0279,recovered-public-interface,https://x.com/NYCArtC/status/1096582434206953474,2019-02-16T01:30:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/JG13mBl7VD -> https://facebook.com/events/149896349250651/%E2%80%A6,@NYCArtC,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,a860ff2838b53512137baf148ba1f4aac7a4b8f3d0953788fc52fa786a0faaf9,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0280,recovered-public-interface,https://x.com/NYCArtC/status/1096860767645769730,2019-02-16T19:56:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/JG13mBl7VD -> https://facebook.com/events/149896349250651/%E2%80%A6,@NYCArtC,#TalksNotRaids | #FairRent | #SaveNYCSpaces | #Snacks,save-nyc-spaces | talks-not-raids,save-nyc-spaces:source-post-body:#SaveNYCSpaces || talks-not-raids:source-post-body:#TalksNotRaids,02ec158d6a26dbe2e5d40eb5e006c106c95efec27ee57e89b8499608edab34f6,0,2,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0281,recovered-public-interface,https://x.com/NYCArtC/status/1097501489319182336,2019-02-18T14:22:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/JG13mB3wx3 -> https://facebook.com/events/149896349250651/%E2%80%A6,@NYCArtC,#TalksNotRaids | #FairRentNYC | #SaveNYCSpaces,fair-rent-nyc | save-nyc-spaces | talks-not-raids,fair-rent-nyc:source-post-body:#FairRentNYC || save-nyc-spaces:source-post-body:#SaveNYCSpaces || talks-not-raids:source-post-body:#TalksNotRaids,fa878354d8a2d8fa5a2d3df18ae054c16bc59512faf3e9515425803f08fb506e,0,1,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0282,recovered-public-interface,https://x.com/NYCArtC/status/1098019154425270272,2019-02-20T00:39:01.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC | @ElizabAdams | @StephenLevin33 | @NYCCouncil,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:M.A.R.C.H.,744d64bf8cf223b99f046d280bb94cc5b2ca4f18f2913789722192e9c8a044e1,0,1,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0283,recovered-public-interface,https://x.com/NYCArtC/status/1098292358964228096,2019-02-20T18:44:38.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/aZZMvMoCdi -> http://passsbjsa.com,@NYCArtC | @samrauer | @NYCCouncil,#FairRentNYC | #PassSBJSA,fair-rent-nyc,fair-rent-nyc:source-post-body:#FairRentNYC,4409066b8a41d7b6a1afa482220c0c615898c6219cb90f4befba0587925f7ecc,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0284,recovered-public-interface,https://x.com/NYCArtC/status/1098292451058438145,2019-02-20T18:45:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/mkVi1LQdp8 -> http://talksnotraids.com,@NYCArtC | @NYCCouncil | @RoryLancman | @StephenLevin33,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,d78bd2e131b1685ce4b0279edd8a6db5a606dfe16f6fa107ace14f4228237d05,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0285,recovered-public-interface,https://x.com/NYCArtC/status/1100530803858173952,2019-02-26T22:59:25.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/3QHht9Zii3 -> https://nyc.pollsitelocator.com || https://t.co/VI79r4OQNY -> http://nycartc.com/Priorities,@NYCArtC | @RLEspinal,#LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,44f46b6bc4c1b6f10e388c80dfbb48967dd164cc2b68699fb2694a1bd6debac2,1,1,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0286,recovered-public-interface,https://x.com/NYCArtC/status/1115750138868375558,2019-04-09T22:55:37.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,,@NYCArtC,,,,b6495af656d18c138e8c2d0517d190a82c837ff196509d525f2b4181df01ddab,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0287,recovered-public-interface,https://x.com/NYCArtC/status/1119625171722211328,2019-04-20T15:33:37.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/qfxXxV5NgJ -> https://nyti.ms/2Un9QBe || https://t.co/cdovCyF7Tj -> http://letnycdance.org,@NYCArtC | @galeabrewer | @MadeinNY,#ZadieSmith | #LetNYCDance,let-nyc-dance,let-nyc-dance:source-post-body:#LetNYCDance,19ffd244cbe425829e4a4323e803ea0d4176f9d599e20bab09522bcfc60cd6f4,0,0,3,0,0,Shared-account human authorship is not assigned.
RECOVERED-0288,recovered-public-interface,https://x.com/NYCArtC/status/1121184420831088640,2019-04-24T22:49:31.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/OZiJwwu57e -> https://facebook.com/events/268968720387261,@NYCArtC,,,,165356450a5a864c302e0d524009679d2904b6d260f842bacb220dc3e1dff48c,0,0,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0289,recovered-public-interface,https://x.com/NYCArtC/status/1122521924695883777,2019-04-28T15:24:16.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,,@NYCArtC | @StephenLevin33 | @whisknyc | @NY1,#FairRentNYC,fair-rent-nyc,fair-rent-nyc:source-post-body:Commercial Rent Stabilization,29fb375aeb605beaef6b978d7568454508473db2e50b32653a2472d98b69caec,0,0,5,0,0,Shared-account human authorship is not assigned.
RECOVERED-0290,recovered-public-interface,https://x.com/NYCArtC/status/1125449596728168448,2019-05-06T17:17:48.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,https://t.co/86FM242L6B -> https://facebook.com/events/2347093582223366/%E2%80%A6,@NYCArtC | @jearysylves | @odetobabel,#SaveNYCSpaces | #TalksNotRaids,save-nyc-spaces | talks-not-raids,save-nyc-spaces:source-post-body:#SaveNYCSpaces || talks-not-raids:source-post-body:M.A.R.C.H.,ce94d00bc0ab3bbfe354905bb900a1a9b9b792043c961261a70c7991a1b0eebf,0,1,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0291,recovered-public-interface,https://x.com/NYCArtC/status/1125498972079046659,2019-05-06T20:34:00.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/86FM242L6B -> https://facebook.com/events/2347093582223366/%E2%80%A6,@NYCArtC | @odetobabel,#SaveNYCSpaces | #TalksNotRaids,save-nyc-spaces | talks-not-raids,save-nyc-spaces:source-post-body:#SaveNYCSpaces || talks-not-raids:source-post-body:M.A.R.C.H.,eea3da9604e17d98d4450834e7997b2cbea8914226781fb69c123e080236f2be,0,0,1,0,0,Shared-account human authorship is not assigned.
RECOVERED-0292,recovered-public-interface,https://x.com/NYCArtC/status/1125511365802778624,2019-05-06T21:23:15.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,https://t.co/86FM242L6B -> https://facebook.com/events/2347093582223366/%E2%80%A6,@NYCArtC | @SassyE | @odetobabel,#SaveNYCSpaces | #TalksNotRaids,save-nyc-spaces | talks-not-raids,save-nyc-spaces:source-post-body:#SaveNYCSpaces || talks-not-raids:source-post-body:M.A.R.C.H.,f456c71dd0d1aeb8b4f86a224607e3864418ba69da2abe897c2bbc7c0bc5a0f9,0,2,4,0,0,Shared-account human authorship is not assigned.
RECOVERED-0293,recovered-public-interface,https://x.com/NYCArtC/status/1125598004327735298,2019-05-07T03:07:31.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/mkVi1LyCxA -> http://talksnotraids.com,@NYCArtC | @odetobabel,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:M.A.R.C.H.,1835ea4c04bb652360833f5db2c2bbd8332a3c52dabb6affb5284a5b5c065496,0,15,21,0,0,Shared-account human authorship is not assigned.
RECOVERED-0294,recovered-public-interface,https://x.com/NYCArtC/status/1125773701310504961,2019-05-07T14:45:40.000Z,@NYCArtC,coalition-account-reply,search-authored-2019-01-01-2020-01-01,,@NYCArtC | @odetobabel | @cmlauriecumbo | @StephenLevin33 | @ElizabAdams,,,,66cdae31afaaaf583129166b9d95ed39f8c2401e87b6d2955920f5b870cb02c9,0,0,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0295,recovered-public-interface,https://x.com/NYCArtC/status/1129574787544756224,2019-05-18T02:29:50.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/Ti9vQKpXDp -> https://facebook.com/events/426996257871171/%E2%80%A6 || https://t.co/UmqSq3mo0p -> https://talksnotraids.com,@NYCArtC | @nopolicingsex | @riseandresistny,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,517500f93bc04b287b03542d4b57b998add4ae78be3204d667d381842a676565,0,1,2,0,0,Shared-account human authorship is not assigned.
RECOVERED-0296,recovered-public-interface,https://x.com/NYCArtC/status/1130124351137828869,2019-05-19T14:53:36.000Z,@NYCArtC,coalition-account-original,search-authored-2019-01-01-2020-01-01,https://t.co/Af23HreC4O -> https://talksnotraids.com,@NYCArtC | @djalicoleman | @nopolicingsex | @queermarch,#TalksNotRaids,talks-not-raids,talks-not-raids:source-post-body:#TalksNotRaids,52bf6d525db4d721577851097213a074572e5459a5f553ccbced9c43d742cb13,0,3,7,0,0,Shared-account human authorship is not assigned.
